product_id,warehouse_id,beginning_inventory,effective_date,created_at
P0817,WH06,243,2024-01-01,2024-01-01 00:00:00
P0819,WH01,288,2024-01-01,2024-01-01 00:00:00
P0819,WH03,92,2024-01-01,2024-01-01 00:00:00
P0819,WH04,124,2024-01-01,2024-01-01 00:00:00
P0819,WH05,123,2024-01-01,2024-01-01 00:00:00
P0819,WH06,228,2024-01-01,2024-01-01 00:00:00
P0822,WH01,1654,2024-01-01,2024-01-01 00:00:00
P0822,WH03,482,2024-01-01,2024-01-01 00:00:00
P0822,WH04,500,2024-01-01,2024-01-01 00:00:00
P0822,WH05,1114,2024-01-01,2024-01-01 00:00:00
P0822,WH06,1012,2024-01-01,2024-01-01 00:00:00
P0824,WH01,656,2024-01-01,2024-01-01 00:00:00
P0824,WH03,0,2024-01-01,2024-01-01 00:00:00
P0824,WH04,239,2024-01-01,2024-01-01 00:00:00
P0824,WH05,355,2024-01-01,2024-01-01 00:00:00
P0824,WH06,296,2024-01-01,2024-01-01 00:00:00
P0825,WH01,547,2024-01-01,2024-01-01 00:00:00
P0825,WH03,216,2024-01-01,2024-01-01 00:00:00
P0825,WH04,122,2024-01-01,2024-01-01 00:00:00
P0825,WH05,273,2024-01-01,2024-01-01 00:00:00
P0825,WH06,316,2024-01-01,2024-01-01 00:00:00
P0826,WH01,498,2024-01-01,2024-01-01 00:00:00
P0826,WH03,79,2024-01-01,2024-01-01 00:00:00
P0826,WH04,81,2024-01-01,2024-01-01 00:00:00
P0826,WH05,224,2024-01-01,2024-01-01 00:00:00
P0826,WH06,292,2024-01-01,2024-01-01 00:00:00
P0828,WH01,6,2024-01-01,2024-01-01 00:00:00
P0828,WH03,0,2024-01-01,2024-01-01 00:00:00
P0828,WH04,12,2024-01-01,2024-01-01 00:00:00
P0828,WH06,15,2024-01-01,2024-01-01 00:00:00
P0830,WH01,7,2024-01-01,2024-01-01 00:00:00
P0830,WH03,24,2024-01-01,2024-01-01 00:00:00
P0830,WH04,48,2024-01-01,2024-01-01 00:00:00
P0830,WH05,36,2024-01-01,2024-01-01 00:00:00
P0830,WH06,54,2024-01-01,2024-01-01 00:00:00
P0831,WH01,28,2024-01-01,2024-01-01 00:00:00
P0831,WH03,33,2024-01-01,2024-01-01 00:00:00
P0831,WH04,34,2024-01-01,2024-01-01 00:00:00
P0831,WH05,37,2024-01-01,2024-01-01 00:00:00
P0831,WH06,89,2024-01-01,2024-01-01 00:00:00
P0832,WH01,49,2024-01-01,2024-01-01 00:00:00
P0832,WH03,12,2024-01-01,2024-01-01 00:00:00
P0832,WH04,42,2024-01-01,2024-01-01 00:00:00
P0832,WH05,6,2024-01-01,2024-01-01 00:00:00
P0832,WH06,151,2024-01-01,2024-01-01 00:00:00
P0833,WH01,39,2024-01-01,2024-01-01 00:00:00
P0833,WH03,39,2024-01-01,2024-01-01 00:00:00
P0833,WH04,87,2024-01-01,2024-01-01 00:00:00
P0833,WH05,38,2024-01-01,2024-01-01 00:00:00
P0833,WH06,240,2024-01-01,2024-01-01 00:00:00
P0834,WH01,0,2024-01-01,2024-01-01 00:00:00
P0834,WH03,3,2024-01-01,2024-01-01 00:00:00
P0834,WH04,3,2024-01-01,2024-01-01 00:00:00
P0834,WH06,0,2024-01-01,2024-01-01 00:00:00
P0838,WH01,0,2024-01-01,2024-01-01 00:00:00
P0838,WH03,1,2024-01-01,2024-01-01 00:00:00
P0838,WH04,8,2024-01-01,2024-01-01 00:00:00
P0838,WH06,0,2024-01-01,2024-01-01 00:00:00
P0839,WH01,2,2024-01-01,2024-01-01 00:00:00
P0839,WH03,12,2024-01-01,2024-01-01 00:00:00
P0839,WH04,12,2024-01-01,2024-01-01 00:00:00
P0839,WH06,36,2024-01-01,2024-01-01 00:00:00
P0840,WH01,0,2024-01-01,2024-01-01 00:00:00
P0840,WH03,0,2024-01-01,2024-01-01 00:00:00
P0840,WH04,0,2024-01-01,2024-01-01 00:00:00
P0840,WH06,51,2024-01-01,2024-01-01 00:00:00
P0852,WH01,126,2024-01-01,2024-01-01 00:00:00
P0852,WH02,383,2024-01-01,2024-01-01 00:00:00
P0853,WH01,69,2024-01-01,2024-01-01 00:00:00
P0853,WH02,229,2024-01-01,2024-01-01 00:00:00
P0854,WH01,38,2024-01-01,2024-01-01 00:00:00
P0854,WH03,45,2024-01-01,2024-01-01 00:00:00
P0854,WH04,75,2024-01-01,2024-01-01 00:00:00
P0854,WH05,48,2024-01-01,2024-01-01 00:00:00
P0854,WH06,227,2024-01-01,2024-01-01 00:00:00
P0858,WH01,38,2024-01-01,2024-01-01 00:00:00
P0858,WH03,18,2024-01-01,2024-01-01 00:00:00
P0858,WH04,102,2024-01-01,2024-01-01 00:00:00
P0858,WH05,38,2024-01-01,2024-01-01 00:00:00
P0858,WH06,278,2024-01-01,2024-01-01 00:00:00
P0859,WH01,164,2024-01-01,2024-01-01 00:00:00
P0859,WH03,84,2024-01-01,2024-01-01 00:00:00
P0859,WH04,188,2024-01-01,2024-01-01 00:00:00
P0859,WH05,204,2024-01-01,2024-01-01 00:00:00
P0859,WH06,434,2024-01-01,2024-01-01 00:00:00
P0860,WH01,80,2024-01-01,2024-01-01 00:00:00
P0860,WH03,171,2024-01-01,2024-01-01 00:00:00
P0860,WH04,186,2024-01-01,2024-01-01 00:00:00
P0860,WH05,216,2024-01-01,2024-01-01 00:00:00
P0860,WH06,647,2024-01-01,2024-01-01 00:00:00
P0862,WH01,10,2024-01-01,2024-01-01 00:00:00
P0862,WH03,11,2024-01-01,2024-01-01 00:00:00
P0862,WH04,26,2024-01-01,2024-01-01 00:00:00
P0862,WH06,51,2024-01-01,2024-01-01 00:00:00
P0863,WH01,37,2024-01-01,2024-01-01 00:00:00
P0863,WH03,22,2024-01-01,2024-01-01 00:00:00
P0863,WH04,68,2024-01-01,2024-01-01 00:00:00
P0863,WH06,14,2024-01-01,2024-01-01 00:00:00
P0864,WH01,26,2024-01-01,2024-01-01 00:00:00
P0864,WH03,4,2024-01-01,2024-01-01 00:00:00
P0864,WH04,56,2024-01-01,2024-01-01 00:00:00
P0864,WH06,43,2024-01-01,2024-01-01 00:00:00
P0865,WH01,9,2024-01-01,2024-01-01 00:00:00
P0865,WH03,24,2024-01-01,2024-01-01 00:00:00
P0865,WH04,155,2024-01-01,2024-01-01 00:00:00
P0865,WH06,95,2024-01-01,2024-01-01 00:00:00
P0866,WH01,108,2024-01-01,2024-01-01 00:00:00
P0866,WH03,23,2024-01-01,2024-01-01 00:00:00
P0866,WH04,149,2024-01-01,2024-01-01 00:00:00
P0866,WH06,156,2024-01-01,2024-01-01 00:00:00
P0867,WH01,78,2024-01-01,2024-01-01 00:00:00
P0867,WH03,37,2024-01-01,2024-01-01 00:00:00
P0867,WH04,116,2024-01-01,2024-01-01 00:00:00
P0867,WH06,96,2024-01-01,2024-01-01 00:00:00
P0868,WH01,95,2024-01-01,2024-01-01 00:00:00
P0868,WH03,50,2024-01-01,2024-01-01 00:00:00
P0868,WH04,201,2024-01-01,2024-01-01 00:00:00
P0868,WH06,208,2024-01-01,2024-01-01 00:00:00
P0869,WH01,166,2024-01-01,2024-01-01 00:00:00
P0869,WH03,16,2024-01-01,2024-01-01 00:00:00
P0869,WH04,252,2024-01-01,2024-01-01 00:00:00
P0869,WH06,160,2024-01-01,2024-01-01 00:00:00
P0870,WH01,86,2024-01-01,2024-01-01 00:00:00
P0870,WH03,32,2024-01-01,2024-01-01 00:00:00
P0870,WH04,176,2024-01-01,2024-01-01 00:00:00
P0870,WH06,115,2024-01-01,2024-01-01 00:00:00
P0871,WH01,164,2024-01-01,2024-01-01 00:00:00
P0871,WH03,0,2024-01-01,2024-01-01 00:00:00
P0871,WH04,315,2024-01-01,2024-01-01 00:00:00
P0871,WH06,200,2024-01-01,2024-01-01 00:00:00
P0872,WH01,148,2024-01-01,2024-01-01 00:00:00
P0872,WH03,64,2024-01-01,2024-01-01 00:00:00
P0872,WH04,275,2024-01-01,2024-01-01 00:00:00
P0872,WH06,240,2024-01-01,2024-01-01 00:00:00
P0873,WH01,2,2024-01-01,2024-01-01 00:00:00
P0873,WH03,0,2024-01-01,2024-01-01 00:00:00
P0873,WH04,79,2024-01-01,2024-01-01 00:00:00
P0873,WH06,202,2024-01-01,2024-01-01 00:00:00
P0874,WH01,0,2024-01-01,2024-01-01 00:00:00
P0874,WH03,12,2024-01-01,2024-01-01 00:00:00
P0874,WH04,24,2024-01-01,2024-01-01 00:00:00
P0874,WH06,150,2024-01-01,2024-01-01 00:00:00
P0875,WH01,0,2024-01-01,2024-01-01 00:00:00
P0875,WH03,4,2024-01-01,2024-01-01 00:00:00
P0875,WH04,84,2024-01-01,2024-01-01 00:00:00
P0875,WH06,291,2024-01-01,2024-01-01 00:00:00
P0878,WH02,180,2024-01-01,2024-01-01 00:00:00
P0889,WH01,81,2024-01-01,2024-01-01 00:00:00
P0889,WH03,72,2024-01-01,2024-01-01 00:00:00
P0889,WH04,36,2024-01-01,2024-01-01 00:00:00
P0889,WH06,132,2024-01-01,2024-01-01 00:00:00
P0890,WH01,172,2024-01-01,2024-01-01 00:00:00
P0890,WH03,276,2024-01-01,2024-01-01 00:00:00
P0890,WH04,216,2024-01-01,2024-01-01 00:00:00
P0890,WH06,283,2024-01-01,2024-01-01 00:00:00
P0891,WH01,228,2024-01-01,2024-01-01 00:00:00
P0891,WH03,264,2024-01-01,2024-01-01 00:00:00
P0891,WH04,157,2024-01-01,2024-01-01 00:00:00
P0891,WH06,319,2024-01-01,2024-01-01 00:00:00
P0893,WH01,4,2024-01-01,2024-01-01 00:00:00
P0893,WH06,52,2024-01-01,2024-01-01 00:00:00
P0894,WH03,16,2024-01-01,2024-01-01 00:00:00
P0894,WH06,22,2024-01-01,2024-01-01 00:00:00
P0895,WH03,12,2024-01-01,2024-01-01 00:00:00
P0895,WH06,54,2024-01-01,2024-01-01 00:00:00
P0897,WH01,438,2024-01-01,2024-01-01 00:00:00
P0897,WH03,334,2024-01-01,2024-01-01 00:00:00
P0897,WH04,293,2024-01-01,2024-01-01 00:00:00
P0897,WH05,80,2024-01-01,2024-01-01 00:00:00
P0897,WH06,330,2024-01-01,2024-01-01 00:00:00
P0898,WH01,352,2024-01-01,2024-01-01 00:00:00
P0898,WH03,439,2024-01-01,2024-01-01 00:00:00
P0898,WH04,436,2024-01-01,2024-01-01 00:00:00
P0898,WH05,272,2024-01-01,2024-01-01 00:00:00
P0898,WH06,301,2024-01-01,2024-01-01 00:00:00
P0900,WH01,430,2024-01-01,2024-01-01 00:00:00
P0900,WH03,608,2024-01-01,2024-01-01 00:00:00
P0900,WH04,519,2024-01-01,2024-01-01 00:00:00
P0900,WH05,186,2024-01-01,2024-01-01 00:00:00
P0900,WH06,628,2024-01-01,2024-01-01 00:00:00
P0901,WH01,362,2024-01-01,2024-01-01 00:00:00
P0901,WH03,435,2024-01-01,2024-01-01 00:00:00
P0901,WH04,429,2024-01-01,2024-01-01 00:00:00
P0901,WH05,244,2024-01-01,2024-01-01 00:00:00
P0901,WH06,300,2024-01-01,2024-01-01 00:00:00
P0902,WH01,428,2024-01-01,2024-01-01 00:00:00
P0902,WH03,358,2024-01-01,2024-01-01 00:00:00
P0902,WH04,274,2024-01-01,2024-01-01 00:00:00
P0902,WH05,132,2024-01-01,2024-01-01 00:00:00
P0902,WH06,264,2024-01-01,2024-01-01 00:00:00
P0904,WH01,223,2024-01-01,2024-01-01 00:00:00
P0904,WH03,235,2024-01-01,2024-01-01 00:00:00
P0904,WH04,151,2024-01-01,2024-01-01 00:00:00
P0904,WH05,78,2024-01-01,2024-01-01 00:00:00
P0904,WH06,154,2024-01-01,2024-01-01 00:00:00
P0905,WH01,504,2024-01-01,2024-01-01 00:00:00
P0905,WH03,275,2024-01-01,2024-01-01 00:00:00
P0905,WH04,247,2024-01-01,2024-01-01 00:00:00
P0905,WH05,160,2024-01-01,2024-01-01 00:00:00
P0905,WH06,410,2024-01-01,2024-01-01 00:00:00
P0906,WH01,336,2024-01-01,2024-01-01 00:00:00
P0906,WH03,571,2024-01-01,2024-01-01 00:00:00
P0906,WH04,529,2024-01-01,2024-01-01 00:00:00
P0906,WH05,264,2024-01-01,2024-01-01 00:00:00
P0906,WH06,650,2024-01-01,2024-01-01 00:00:00
P0908,WH01,696,2024-01-01,2024-01-01 00:00:00
P0908,WH03,984,2024-01-01,2024-01-01 00:00:00
P0908,WH04,763,2024-01-01,2024-01-01 00:00:00
P0908,WH05,324,2024-01-01,2024-01-01 00:00:00
P0908,WH06,1512,2024-01-01,2024-01-01 00:00:00
P0909,WH01,399,2024-01-01,2024-01-01 00:00:00
P0909,WH03,619,2024-01-01,2024-01-01 00:00:00
P0909,WH04,518,2024-01-01,2024-01-01 00:00:00
P0909,WH05,356,2024-01-01,2024-01-01 00:00:00
P0909,WH06,674,2024-01-01,2024-01-01 00:00:00
P0910,WH01,531,2024-01-01,2024-01-01 00:00:00
P0910,WH03,323,2024-01-01,2024-01-01 00:00:00
P0910,WH04,251,2024-01-01,2024-01-01 00:00:00
P0910,WH05,196,2024-01-01,2024-01-01 00:00:00
P0910,WH06,536,2024-01-01,2024-01-01 00:00:00
P0914,WH01,13,2024-01-01,2024-01-01 00:00:00
P0914,WH03,8,2024-01-01,2024-01-01 00:00:00
P0914,WH04,10,2024-01-01,2024-01-01 00:00:00
P0914,WH06,9,2024-01-01,2024-01-01 00:00:00
P0918,WH01,32,2024-01-01,2024-01-01 00:00:00
P0918,WH03,18,2024-01-01,2024-01-01 00:00:00
P0918,WH04,9,2024-01-01,2024-01-01 00:00:00
P0918,WH06,66,2024-01-01,2024-01-01 00:00:00
P0920,WH01,49,2024-01-01,2024-01-01 00:00:00
P0920,WH03,41,2024-01-01,2024-01-01 00:00:00
P0920,WH04,135,2024-01-01,2024-01-01 00:00:00
P0920,WH06,139,2024-01-01,2024-01-01 00:00:00
P0921,WH01,22,2024-01-01,2024-01-01 00:00:00
P0921,WH03,13,2024-01-01,2024-01-01 00:00:00
P0921,WH04,33,2024-01-01,2024-01-01 00:00:00
P0921,WH06,18,2024-01-01,2024-01-01 00:00:00
P0922,WH01,36,2024-01-01,2024-01-01 00:00:00
P0922,WH06,72,2024-01-01,2024-01-01 00:00:00
P0924,WH01,3,2024-01-01,2024-01-01 00:00:00
P0924,WH03,26,2024-01-01,2024-01-01 00:00:00
P0924,WH06,24,2024-01-01,2024-01-01 00:00:00
P0925,WH01,1,2024-01-01,2024-01-01 00:00:00
P0925,WH03,4,2024-01-01,2024-01-01 00:00:00
P0925,WH06,21,2024-01-01,2024-01-01 00:00:00
P0926,WH01,1,2024-01-01,2024-01-01 00:00:00
P0926,WH03,9,2024-01-01,2024-01-01 00:00:00
P0926,WH06,15,2024-01-01,2024-01-01 00:00:00
P0927,WH01,0,2024-01-01,2024-01-01 00:00:00
P0927,WH03,6,2024-01-01,2024-01-01 00:00:00
P0927,WH06,2,2024-01-01,2024-01-01 00:00:00
P0932,WH01,185,2024-01-01,2024-01-01 00:00:00
P0932,WH03,273,2024-01-01,2024-01-01 00:00:00
P0932,WH04,222,2024-01-01,2024-01-01 00:00:00
P0932,WH05,181,2024-01-01,2024-01-01 00:00:00
P0932,WH06,366,2024-01-01,2024-01-01 00:00:00
P0936,WH01,174,2024-01-01,2024-01-01 00:00:00
P0936,WH03,426,2024-01-01,2024-01-01 00:00:00
P0936,WH04,413,2024-01-01,2024-01-01 00:00:00
P0936,WH05,254,2024-01-01,2024-01-01 00:00:00
P0936,WH06,662,2024-01-01,2024-01-01 00:00:00
P0940,WH01,52,2024-01-01,2024-01-01 00:00:00
P0940,WH03,54,2024-01-01,2024-01-01 00:00:00
P0940,WH04,94,2024-01-01,2024-01-01 00:00:00
P0940,WH05,68,2024-01-01,2024-01-01 00:00:00
P0940,WH06,58,2024-01-01,2024-01-01 00:00:00
P0941,WH01,72,2024-01-01,2024-01-01 00:00:00
P0941,WH03,188,2024-01-01,2024-01-01 00:00:00
P0941,WH04,147,2024-01-01,2024-01-01 00:00:00
P0941,WH05,112,2024-01-01,2024-01-01 00:00:00
P0941,WH06,340,2024-01-01,2024-01-01 00:00:00
P0942,WH01,20,2024-01-01,2024-01-01 00:00:00
P0942,WH03,8,2024-01-01,2024-01-01 00:00:00
P0942,WH04,152,2024-01-01,2024-01-01 00:00:00
P0942,WH05,4,2024-01-01,2024-01-01 00:00:00
P0942,WH06,707,2024-01-01,2024-01-01 00:00:00
P0943,WH01,186,2024-01-01,2024-01-01 00:00:00
P0943,WH03,114,2024-01-01,2024-01-01 00:00:00
P0943,WH04,203,2024-01-01,2024-01-01 00:00:00
P0943,WH05,136,2024-01-01,2024-01-01 00:00:00
P0943,WH06,229,2024-01-01,2024-01-01 00:00:00
P0944,WH01,26,2024-01-01,2024-01-01 00:00:00
P0944,WH03,15,2024-01-01,2024-01-01 00:00:00
P0944,WH04,32,2024-01-01,2024-01-01 00:00:00
P0944,WH05,8,2024-01-01,2024-01-01 00:00:00
P0944,WH06,809,2024-01-01,2024-01-01 00:00:00
P0946,WH01,66,2024-01-01,2024-01-01 00:00:00
P0946,WH03,346,2024-01-01,2024-01-01 00:00:00
P0946,WH04,188,2024-01-01,2024-01-01 00:00:00
P0946,WH05,33,2024-01-01,2024-01-01 00:00:00
P0946,WH06,44,2024-01-01,2024-01-01 00:00:00
P0948,WH01,259,2024-01-01,2024-01-01 00:00:00
P0948,WH03,285,2024-01-01,2024-01-01 00:00:00
P0948,WH04,324,2024-01-01,2024-01-01 00:00:00
P0948,WH05,68,2024-01-01,2024-01-01 00:00:00
P0948,WH06,305,2024-01-01,2024-01-01 00:00:00
P0949,WH01,264,2024-01-01,2024-01-01 00:00:00
P0949,WH03,372,2024-01-01,2024-01-01 00:00:00
P0949,WH04,184,2024-01-01,2024-01-01 00:00:00
P0949,WH05,219,2024-01-01,2024-01-01 00:00:00
P0949,WH06,457,2024-01-01,2024-01-01 00:00:00
P0950,WH01,198,2024-01-01,2024-01-01 00:00:00
P0950,WH03,420,2024-01-01,2024-01-01 00:00:00
P0950,WH04,494,2024-01-01,2024-01-01 00:00:00
P0950,WH05,264,2024-01-01,2024-01-01 00:00:00
P0950,WH06,503,2024-01-01,2024-01-01 00:00:00
P0951,WH01,508,2024-01-01,2024-01-01 00:00:00
P0951,WH03,606,2024-01-01,2024-01-01 00:00:00
P0951,WH04,586,2024-01-01,2024-01-01 00:00:00
P0951,WH05,349,2024-01-01,2024-01-01 00:00:00
P0951,WH06,636,2024-01-01,2024-01-01 00:00:00
P0952,WH01,340,2024-01-01,2024-01-01 00:00:00
P0952,WH03,256,2024-01-01,2024-01-01 00:00:00
P0952,WH04,389,2024-01-01,2024-01-01 00:00:00
P0952,WH05,144,2024-01-01,2024-01-01 00:00:00
P0952,WH06,355,2024-01-01,2024-01-01 00:00:00
P0953,WH01,348,2024-01-01,2024-01-01 00:00:00
P0953,WH03,264,2024-01-01,2024-01-01 00:00:00
P0953,WH04,536,2024-01-01,2024-01-01 00:00:00
P0953,WH05,260,2024-01-01,2024-01-01 00:00:00
P0953,WH06,757,2024-01-01,2024-01-01 00:00:00
P0960,WH01,51,2024-01-01,2024-01-01 00:00:00
P0960,WH03,48,2024-01-01,2024-01-01 00:00:00
P0960,WH04,48,2024-01-01,2024-01-01 00:00:00
P0960,WH05,14,2024-01-01,2024-01-01 00:00:00
P0960,WH06,85,2024-01-01,2024-01-01 00:00:00
P0968,WH01,60,2024-01-01,2024-01-01 00:00:00
P0968,WH03,96,2024-01-01,2024-01-01 00:00:00
P0968,WH04,72,2024-01-01,2024-01-01 00:00:00
P0968,WH05,24,2024-01-01,2024-01-01 00:00:00
P0968,WH06,90,2024-01-01,2024-01-01 00:00:00
P0969,WH01,143,2024-01-01,2024-01-01 00:00:00
P0969,WH03,105,2024-01-01,2024-01-01 00:00:00
P0969,WH04,111,2024-01-01,2024-01-01 00:00:00
P0969,WH05,136,2024-01-01,2024-01-01 00:00:00
P0969,WH06,136,2024-01-01,2024-01-01 00:00:00
P0970,WH01,301,2024-01-01,2024-01-01 00:00:00
P0970,WH03,156,2024-01-01,2024-01-01 00:00:00
P0970,WH04,149,2024-01-01,2024-01-01 00:00:00
P0970,WH05,134,2024-01-01,2024-01-01 00:00:00
P0970,WH06,195,2024-01-01,2024-01-01 00:00:00
P0977,WH01,49,2024-01-01,2024-01-01 00:00:00
P0977,WH03,3,2024-01-01,2024-01-01 00:00:00
P0977,WH04,24,2024-01-01,2024-01-01 00:00:00
P0977,WH05,12,2024-01-01,2024-01-01 00:00:00
P0977,WH06,21,2024-01-01,2024-01-01 00:00:00
P0994,WH01,131,2024-01-01,2024-01-01 00:00:00
P0994,WH03,113,2024-01-01,2024-01-01 00:00:00
P0994,WH04,116,2024-01-01,2024-01-01 00:00:00
P0994,WH05,115,2024-01-01,2024-01-01 00:00:00
P0994,WH06,243,2024-01-01,2024-01-01 00:00:00
P1000,WH01,117,2024-01-01,2024-01-01 00:00:00
P1000,WH02,282,2024-01-01,2024-01-01 00:00:00
P1001,WH01,58,2024-01-01,2024-01-01 00:00:00
P1001,WH03,32,2024-01-01,2024-01-01 00:00:00
P1001,WH06,194,2024-01-01,2024-01-01 00:00:00
P1002,WH01,106,2024-01-01,2024-01-01 00:00:00
P1002,WH03,36,2024-01-01,2024-01-01 00:00:00
P1002,WH06,291,2024-01-01,2024-01-01 00:00:00
P1003,WH01,78,2024-01-01,2024-01-01 00:00:00
P1003,WH03,36,2024-01-01,2024-01-01 00:00:00
P1003,WH04,24,2024-01-01,2024-01-01 00:00:00
P1003,WH06,96,2024-01-01,2024-01-01 00:00:00
P1006,WH01,199,2024-01-01,2024-01-01 00:00:00
P1006,WH03,89,2024-01-01,2024-01-01 00:00:00
P1006,WH04,36,2024-01-01,2024-01-01 00:00:00
P1006,WH06,245,2024-01-01,2024-01-01 00:00:00
P1008,WH01,0,2024-01-01,2024-01-01 00:00:00
P1008,WH03,0,2024-01-01,2024-01-01 00:00:00
P1008,WH06,0,2024-01-01,2024-01-01 00:00:00
P1013,WH06,4,2024-01-01,2024-01-01 00:00:00
P1014,WH01,0,2024-01-01,2024-01-01 00:00:00
P1014,WH06,3,2024-01-01,2024-01-01 00:00:00
P1015,WH01,0,2024-01-01,2024-01-01 00:00:00
P1015,WH06,3,2024-01-01,2024-01-01 00:00:00
P1016,WH01,45,2024-01-01,2024-01-01 00:00:00
P1016,WH02,418,2024-01-01,2024-01-01 00:00:00
P1017,WH01,152,2024-01-01,2024-01-01 00:00:00
P1017,WH02,400,2024-01-01,2024-01-01 00:00:00
P1018,WH01,22,2024-01-01,2024-01-01 00:00:00
P1018,WH02,251,2024-01-01,2024-01-01 00:00:00
P1025,WH01,50,2024-01-01,2024-01-01 00:00:00
P1025,WH03,128,2024-01-01,2024-01-01 00:00:00
P1025,WH04,35,2024-01-01,2024-01-01 00:00:00
P1025,WH05,50,2024-01-01,2024-01-01 00:00:00
P1025,WH06,79,2024-01-01,2024-01-01 00:00:00
P1026,WH03,52,2024-01-01,2024-01-01 00:00:00
P1026,WH04,38,2024-01-01,2024-01-01 00:00:00
P1026,WH05,20,2024-01-01,2024-01-01 00:00:00
P1026,WH06,88,2024-01-01,2024-01-01 00:00:00
P1027,WH01,20,2024-01-01,2024-01-01 00:00:00
P1027,WH03,32,2024-01-01,2024-01-01 00:00:00
P1027,WH04,12,2024-01-01,2024-01-01 00:00:00
P1027,WH05,12,2024-01-01,2024-01-01 00:00:00
P1027,WH06,41,2024-01-01,2024-01-01 00:00:00
P1028,WH03,48,2024-01-01,2024-01-01 00:00:00
P1028,WH04,44,2024-01-01,2024-01-01 00:00:00
P1028,WH06,96,2024-01-01,2024-01-01 00:00:00
P1029,WH01,25,2024-01-01,2024-01-01 00:00:00
P1029,WH03,45,2024-01-01,2024-01-01 00:00:00
P1029,WH04,12,2024-01-01,2024-01-01 00:00:00
P1029,WH06,44,2024-01-01,2024-01-01 00:00:00
P1035,WH01,50,2024-01-01,2024-01-01 00:00:00
P1035,WH04,13,2024-01-01,2024-01-01 00:00:00
P1035,WH06,108,2024-01-01,2024-01-01 00:00:00
P1036,WH01,94,2024-01-01,2024-01-01 00:00:00
P1036,WH03,28,2024-01-01,2024-01-01 00:00:00
P1036,WH04,68,2024-01-01,2024-01-01 00:00:00
P1036,WH06,106,2024-01-01,2024-01-01 00:00:00
P1037,WH01,208,2024-01-01,2024-01-01 00:00:00
P1037,WH03,92,2024-01-01,2024-01-01 00:00:00
P1037,WH04,112,2024-01-01,2024-01-01 00:00:00
P1037,WH06,201,2024-01-01,2024-01-01 00:00:00
P1038,WH01,210,2024-01-01,2024-01-01 00:00:00
P1038,WH03,81,2024-01-01,2024-01-01 00:00:00
P1038,WH04,72,2024-01-01,2024-01-01 00:00:00
P1038,WH06,198,2024-01-01,2024-01-01 00:00:00
P1039,WH01,72,2024-01-01,2024-01-01 00:00:00
P1039,WH03,39,2024-01-01,2024-01-01 00:00:00
P1039,WH04,28,2024-01-01,2024-01-01 00:00:00
P1039,WH06,92,2024-01-01,2024-01-01 00:00:00
P1040,WH01,171,2024-01-01,2024-01-01 00:00:00
P1040,WH03,110,2024-01-01,2024-01-01 00:00:00
P1040,WH04,108,2024-01-01,2024-01-01 00:00:00
P1040,WH06,189,2024-01-01,2024-01-01 00:00:00
P1043,WH01,62,2024-01-01,2024-01-01 00:00:00
P1043,WH02,104,2024-01-01,2024-01-01 00:00:00
P1044,WH01,136,2024-01-01,2024-01-01 00:00:00
P1044,WH02,394,2024-01-01,2024-01-01 00:00:00
P1047,WH01,93,2024-01-01,2024-01-01 00:00:00
P1047,WH02,148,2024-01-01,2024-01-01 00:00:00
P1048,WH01,233,2024-01-01,2024-01-01 00:00:00
P1048,WH03,220,2024-01-01,2024-01-01 00:00:00
P1048,WH04,105,2024-01-01,2024-01-01 00:00:00
P1048,WH06,190,2024-01-01,2024-01-01 00:00:00
P1049,WH01,140,2024-01-01,2024-01-01 00:00:00
P1049,WH04,152,2024-01-01,2024-01-01 00:00:00
P1049,WH06,252,2024-01-01,2024-01-01 00:00:00
P1050,WH01,156,2024-01-01,2024-01-01 00:00:00
P1050,WH03,98,2024-01-01,2024-01-01 00:00:00
P1050,WH04,76,2024-01-01,2024-01-01 00:00:00
P1050,WH06,110,2024-01-01,2024-01-01 00:00:00
P1051,WH01,110,2024-01-01,2024-01-01 00:00:00
P1051,WH03,144,2024-01-01,2024-01-01 00:00:00
P1051,WH04,126,2024-01-01,2024-01-01 00:00:00
P1051,WH06,194,2024-01-01,2024-01-01 00:00:00
P1053,WH01,55,2024-01-01,2024-01-01 00:00:00
P1053,WH03,11,2024-01-01,2024-01-01 00:00:00
P1053,WH04,79,2024-01-01,2024-01-01 00:00:00
P1053,WH06,101,2024-01-01,2024-01-01 00:00:00
P1054,WH01,72,2024-01-01,2024-01-01 00:00:00
P1054,WH02,136,2024-01-01,2024-01-01 00:00:00
P1055,WH01,48,2024-01-01,2024-01-01 00:00:00
P1055,WH02,68,2024-01-01,2024-01-01 00:00:00
P1066,WH01,48,2024-01-01,2024-01-01 00:00:00
P1066,WH03,44,2024-01-01,2024-01-01 00:00:00
P1066,WH04,116,2024-01-01,2024-01-01 00:00:00
P1066,WH05,42,2024-01-01,2024-01-01 00:00:00
P1066,WH06,76,2024-01-01,2024-01-01 00:00:00
P1072,WH01,87,2024-01-01,2024-01-01 00:00:00
P1072,WH03,37,2024-01-01,2024-01-01 00:00:00
P1072,WH04,64,2024-01-01,2024-01-01 00:00:00
P1072,WH05,72,2024-01-01,2024-01-01 00:00:00
P1072,WH06,46,2024-01-01,2024-01-01 00:00:00
P1073,WH01,65,2024-01-01,2024-01-01 00:00:00
P1073,WH03,76,2024-01-01,2024-01-01 00:00:00
