product_id, item_class, product_series, product_style, product_size, created_at         , updated_at         , product_name
P1772     , CLS-A     , SER-343       , STY-241      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1772
P1773     , CLS-A     , SER-343       , STY-241      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1773
P1774     , CLS-A     , SER-343       , STY-241      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1774
P1775     , CLS-A     , SER-344       , STY-242      , SZ-039      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1775
P1776     , CLS-A     , SER-344       , STY-242      , SZ-066      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1776
P1777     , CLS-A     , SER-344       , STY-242      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1777
P1778     , CLS-A     , SER-345       , STY-242      , SZ-039      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1778
P1779     , CLS-A     , SER-345       , STY-242      , SZ-066      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1779
P1780     , CLS-A     , SER-345       , STY-242      , SZ-074      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1780
P1781     , CLS-A     , SER-346       , STY-243      , SZ-034      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1781
P1782     , CLS-A     , SER-346       , STY-243      , SZ-035      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1782
P1783     , CLS-A     , SER-346       , STY-243      , SZ-037      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1783
P1784     , CLS-A     , SER-347       , STY-244      , SZ-022      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1784
P1785     , CLS-A     , SER-347       , STY-244      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1785
P1786     , CLS-A     , SER-347       , STY-244      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1786
P1787     , CLS-A     , SER-347       , STY-244      , SZ-046      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1787
P1788     , CLS-A     , SER-347       , STY-244      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1788
P1789     , CLS-A     , SER-347       , STY-244      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1789
P1790     , CLS-A     , SER-348       , STY-245      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1790
P1791     , CLS-A     , SER-349       , STY-245      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1791
P1792     , CLS-A     , SER-350       , STY-246      , SZ-011      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1792
P1793     , CLS-A     , SER-350       , STY-246      , SZ-020      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1793
P1794     , CLS-A     , SER-350       , STY-246      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1794
P1795     , CLS-A     , SER-350       , STY-246      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1795
P1796     , CLS-A     , SER-350       , STY-246      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1796
P1797     , CLS-A     , SER-350       , STY-246      , SZ-011      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1797
P1798     , CLS-A     , SER-350       , STY-246      , SZ-020      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1798
P1799     , CLS-A     , SER-350       , STY-246      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1799
P1800     , CLS-A     , SER-350       , STY-246      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1800
P1801     , CLS-A     , SER-350       , STY-246      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1801
P1802     , CLS-A     , SER-351       , STY-247      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1802
P1803     , CLS-A     , SER-351       , STY-247      , SZ-049      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1803
P1804     , CLS-A     , SER-351       , STY-247      , SZ-060      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1804
P1805     , CLS-A     , SER-351       , STY-247      , SZ-001      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1805
P1806     , CLS-A     , SER-351       , STY-247      , SZ-049      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1806
P1807     , CLS-A     , SER-351       , STY-247      , SZ-060      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1807
P1808     , CLS-A     , SER-351       , STY-247      , SZ-073      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1808
P1809     , CLS-A     , SER-351       , STY-247      , SZ-001      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1809
P1810     , CLS-A     , SER-351       , STY-247      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1810
P1811     , CLS-A     , SER-351       , STY-247      , SZ-049      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1811
P1812     , CLS-A     , SER-351       , STY-247      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1812
P1813     , CLS-A     , SER-353       , STY-248      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1813
P1814     , CLS-A     , SER-352       , STY-248      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1814
P1815     , CLS-A     , SER-352       , STY-248      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1815
P1816     , CLS-A     , SER-353       , STY-248      , SZ-057      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1816
P1817     , CLS-A     , SER-353       , STY-248      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1817
P1818     , CLS-A     , SER-353       , STY-248      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1818
P1819     , CLS-A     , SER-352       , STY-248      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1819
P1820     , CLS-A     , SER-352       , STY-248      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1820
P1821     , CLS-A     , SER-352       , STY-248      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1821
P1822     , CLS-A     , SER-353       , STY-248      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1822
P1823     , CLS-A     , SER-353       , STY-248      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1823
P1824     , CLS-A     , SER-354       , STY-249      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1824
P1825     , CLS-A     , SER-355       , STY-249      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1825
P1826     , CLS-A     , SER-356       , STY-250      , SZ-022      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1826
P1827     , CLS-A     , SER-356       , STY-250      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1827
P1828     , CLS-A     , SER-356       , STY-250      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1828
P1829     , CLS-A     , SER-356       , STY-250      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1829
P1830     , CLS-A     , SER-356       , STY-250      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1830
P1831     , CLS-A     , SER-357       , STY-251      , SZ-022      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1831
P1832     , CLS-A     , SER-357       , STY-251      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1832
P1833     , CLS-A     , SER-357       , STY-251      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1833
P1834     , CLS-A     , SER-357       , STY-251      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1834
P1835     , CLS-A     , SER-357       , STY-251      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1835
P1836     , CLS-A     , SER-358       , STY-252      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1836
P1837     , CLS-A     , SER-358       , STY-252      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1837
P1838     , CLS-A     , SER-358       , STY-252      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1838
P1839     , CLS-A     , SER-358       , STY-252      , SZ-017      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1839
P1840     , CLS-A     , SER-358       , STY-252      , SZ-021      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1840
P1841     , CLS-A     , SER-358       , STY-252      , SZ-040      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1841
P1842     , CLS-A     , SER-358       , STY-252      , SZ-041      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1842
P1843     , CLS-A     , SER-359       , STY-253      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1843
P1844     , CLS-A     , SER-359       , STY-253      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1844
P1845     , CLS-A     , SER-359       , STY-253      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1845
P1846     , CLS-A     , SER-359       , STY-253      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1846
P1847     , CLS-A     , SER-359       , STY-253      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1847
P1848     , CLS-A     , SER-359       , STY-253      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1848
P1849     , CLS-A     , SER-361       , STY-254      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1849
P1850     , CLS-A     , SER-361       , STY-254      , SZ-002      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1850
P1851     , CLS-A     , SER-360       , STY-254      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1851
P1852     , CLS-A     , SER-360       , STY-254      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1852
P1853     , CLS-A     , SER-360       , STY-254      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1853
P1854     , CLS-A     , SER-361       , STY-254      , SZ-068      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1854
P1855     , CLS-A     , SER-363       , STY-254      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1855
P1856     , CLS-A     , SER-363       , STY-254      , SZ-002      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1856
P1857     , CLS-A     , SER-362       , STY-254      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1857
P1858     , CLS-A     , SER-362       , STY-254      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1858
P1859     , CLS-A     , SER-362       , STY-254      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1859
P1860     , CLS-A     , SER-363       , STY-254      , SZ-068      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1860
P1861     , CLS-A     , SER-361       , STY-254      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1861
P1862     , CLS-A     , SER-360       , STY-254      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1862
P1863     , CLS-A     , SER-363       , STY-254      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1863
P1864     , CLS-A     , SER-362       , STY-254      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1864
P1865     , CLS-A     , SER-362       , STY-254      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1865
P1866     , CLS-A     , SER-361       , STY-254      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1866
P1867     , CLS-A     , SER-361       , STY-254      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1867
P1868     , CLS-A     , SER-360       , STY-254      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1868
P1869     , CLS-A     , SER-360       , STY-254      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1869
P1870     , CLS-A     , SER-360       , STY-254      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1870
P1871     , CLS-A     , SER-361       , STY-254      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1871
P1872     , CLS-A     , SER-361       , STY-254      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1872
P1873     , CLS-A     , SER-363       , STY-254      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1873
P1874     , CLS-A     , SER-363       , STY-254      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1874
P1875     , CLS-A     , SER-362       , STY-254      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1875
P1876     , CLS-A     , SER-362       , STY-254      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1876
P1877     , CLS-A     , SER-362       , STY-254      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1877
P1878     , CLS-A     , SER-363       , STY-254      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1878
P1879     , CLS-A     , SER-363       , STY-254      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1879
P1880     , CLS-A     , SER-362       , STY-254      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1880
P1881     , CLS-A     , SER-365       , STY-255      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1881
P1882     , CLS-A     , SER-364       , STY-255      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1882
P1883     , CLS-A     , SER-365       , STY-255      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1883
P1884     , CLS-A     , SER-365       , STY-255      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1884
P1885     , CLS-A     , SER-364       , STY-255      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1885
P1886     , CLS-A     , SER-364       , STY-255      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1886
P1887     , CLS-A     , SER-364       , STY-255      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1887
P1888     , CLS-A     , SER-365       , STY-255      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1888
P1889     , CLS-A     , SER-365       , STY-255      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1889
P1890     , CLS-A     , SER-367       , STY-255      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1890
P1891     , CLS-A     , SER-366       , STY-255      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1891
P1892     , CLS-A     , SER-367       , STY-255      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1892
P1893     , CLS-A     , SER-367       , STY-255      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1893
P1894     , CLS-A     , SER-366       , STY-255      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1894
P1895     , CLS-A     , SER-366       , STY-255      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1895
P1896     , CLS-A     , SER-366       , STY-255      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1896
P1897     , CLS-A     , SER-367       , STY-255      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1897
P1898     , CLS-A     , SER-367       , STY-255      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1898
P1899     , CLS-A     , SER-364       , STY-255      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1899
P1900     , CLS-A     , SER-364       , STY-255      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1900
P1901     , CLS-A     , SER-364       , STY-255      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1901
P1902     , CLS-A     , SER-368       , STY-256      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1902
P1903     , CLS-A     , SER-368       , STY-256      , SZ-042      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1903
P1904     , CLS-A     , SER-368       , STY-256      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1904
P1905     , CLS-A     , SER-368       , STY-256      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1905
P1906     , CLS-A     , SER-368       , STY-256      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1906
P1907     , CLS-A     , SER-369       , STY-256      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1907
P1909     , CLS-A     , SER-369       , STY-256      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1909
P1908     , CLS-A     , SER-369       , STY-256      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1908
P1911     , CLS-A     , SER-369       , STY-256      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1911
P1910     , CLS-A     , SER-369       , STY-256      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1910
P1912     , CLS-A     , SER-369       , STY-256      , SZ-018      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1912
P1913     , CLS-A     , SER-369       , STY-256      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1913
P1914     , CLS-A     , SER-369       , STY-256      , SZ-042      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1914
P1915     , CLS-A     , SER-369       , STY-256      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1915
P1916     , CLS-A     , SER-370       , STY-256      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1916
P1918     , CLS-A     , SER-370       , STY-256      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1918
P1917     , CLS-A     , SER-370       , STY-256      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1917
P1920     , CLS-A     , SER-370       , STY-256      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1920
P1919     , CLS-A     , SER-370       , STY-256      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1919
P1921     , CLS-A     , SER-370       , STY-256      , SZ-018      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1921
P1922     , CLS-A     , SER-370       , STY-256      , SZ-042      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1922
P1923     , CLS-A     , SER-370       , STY-256      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1923
P1924     , CLS-A     , SER-371       , STY-256      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1924
P1926     , CLS-A     , SER-371       , STY-256      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1926
P1925     , CLS-A     , SER-371       , STY-256      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1925
P1928     , CLS-A     , SER-371       , STY-256      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1928
P1927     , CLS-A     , SER-371       , STY-256      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1927
P1929     , CLS-A     , SER-371       , STY-256      , SZ-018      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1929
P1930     , CLS-A     , SER-371       , STY-256      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1930
P1931     , CLS-A     , SER-371       , STY-256      , SZ-042      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1931
P1932     , CLS-A     , SER-371       , STY-256      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1932
P1933     , CLS-A     , SER-372       , STY-256      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1933
P1935     , CLS-A     , SER-372       , STY-256      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1935
P1934     , CLS-A     , SER-372       , STY-256      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1934
P1937     , CLS-A     , SER-372       , STY-256      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1937
P1936     , CLS-A     , SER-372       , STY-256      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1936
P1938     , CLS-A     , SER-372       , STY-256      , SZ-018      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1938
P1939     , CLS-A     , SER-372       , STY-256      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1939
P1940     , CLS-A     , SER-372       , STY-256      , SZ-042      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1940
P1941     , CLS-A     , SER-372       , STY-256      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1941
P1942     , CLS-A     , SER-372       , STY-256      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1942
P1943     , CLS-A     , SER-372       , STY-256      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1943
P1944     , CLS-A     , SER-372       , STY-256      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1944
P1945     , CLS-A     , SER-372       , STY-256      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1945
P1946     , CLS-A     , SER-372       , STY-256      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1946
P1947     , CLS-A     , SER-369       , STY-256      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1947
P1948     , CLS-A     , SER-369       , STY-256      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1948
P1949     , CLS-A     , SER-369       , STY-256      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1949
P1950     , CLS-A     , SER-369       , STY-256      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1950
P1951     , CLS-A     , SER-370       , STY-256      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1951
P1952     , CLS-A     , SER-370       , STY-256      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1952
P1953     , CLS-A     , SER-370       , STY-256      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1953
P1954     , CLS-A     , SER-370       , STY-256      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1954
P1955     , CLS-A     , SER-371       , STY-256      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1955
P1956     , CLS-A     , SER-371       , STY-256      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1956
P1957     , CLS-A     , SER-371       , STY-256      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1957
P1958     , CLS-A     , SER-371       , STY-256      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1958
P1959     , CLS-A     , SER-373       , STY-257      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1959
P1960     , CLS-A     , SER-373       , STY-257      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1960
P1961     , CLS-A     , SER-373       , STY-257      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1961
P1962     , CLS-A     , SER-373       , STY-257      , SZ-013      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1962
P1963     , CLS-A     , SER-373       , STY-257      , SZ-023      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1963
P1964     , CLS-A     , SER-373       , STY-257      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1964
P1965     , CLS-A     , SER-374       , STY-257      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1965
P1966     , CLS-A     , SER-374       , STY-257      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1966
P1967     , CLS-A     , SER-374       , STY-257      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1967
P1968     , CLS-A     , SER-374       , STY-257      , SZ-013      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1968
P1969     , CLS-A     , SER-374       , STY-257      , SZ-023      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1969
P1970     , CLS-A     , SER-374       , STY-257      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1970
P1971     , CLS-A     , SER-375       , STY-258      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1971
P1972     , CLS-A     , SER-375       , STY-258      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1972
P1973     , CLS-A     , SER-375       , STY-258      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1973
P1974     , CLS-A     , SER-375       , STY-258      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1974
P1975     , CLS-A     , SER-376       , STY-258      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1975
P1976     , CLS-A     , SER-376       , STY-258      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1976
P1977     , CLS-A     , SER-376       , STY-258      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1977
P1978     , CLS-A     , SER-376       , STY-258      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1978
P1979     , CLS-A     , SER-375       , STY-258      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1979
P1980     , CLS-A     , SER-375       , STY-258      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1980
P1981     , CLS-A     , SER-375       , STY-258      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1981
P1982     , CLS-A     , SER-376       , STY-258      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P1982
